ID,Duration,FadeIn,FadeOut,FresnelCoefficient,GlowRed,GlowGreen,GlowBlue,GlowAlpha,GlowMultiplier,Flags,InitialDelay,CurveID,Priority
1808,0,0.10000000149,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,1,0,0.15000000596,106,0
1809,1.10000002384,1.10000002384,0.40000000596,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.10000000149,106,0
1810,1.10000002384,1.10000002384,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.10000000149,106,0
1811,0.34999999404,0.10000000149,0.30000001192,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.20000000298,106,0
1813,0,1,0,0.69999998808,0.36470589042,0,0.58823531866,1,1,0,0,106,0
1814,0.25,0.10000000149,0.30000001192,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.20000000298,106,0
1816,0.25,0.10000000149,0.20000000298,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.20000000298,106,0
1817,0.25,0.10000000149,0.20000000298,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.20000000298,106,0
1818,0,1,0.40000000596,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.25,106,0
1819,0,1,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.25,106,0
1823,0.25,0.10000000149,0.20000000298,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.05000000075,106,0
1825,0.25,0.10000000149,0.20000000298,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.05000000075,106,0
1839,0,0,0,0.80000001192,0.38039219379,1,1,1,0.5,0,0,106,0
1845,0.34999999404,0.10000000149,0.20000000298,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.25,106,0
1846,0.34999999404,0.10000000149,0.20000000298,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.25,106,0
1847,0.40000000596,0.10000000149,0.40000000596,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.10000000149,106,0
1849,0.40000000596,0.10000000149,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.10000000149,106,0
1851,0,0,0,1,0.33333334327,0.99215692282,0.3764706254,1,0.40000000596,0,0,106,0
1852,0,1.5,0.5,1.5,0,0.63921570778,1,0.49803924561,1,0,0,106,0
1854,0.30000001192,0.5,0.20000000298,0.89999997616,0.61176472902,0.93333339691,1,1,0.80000001192,0,0,106,0
1857,0,0,0,0,0,0.47843140364,1,1,8,0,0,106,0
1860,0,0,0,2,0,0.10980392992,0.97254908085,1,1,0,0,106,0
1862,0,0.5,0.5,0.60000002384,0.65882354975,1,0.20784315467,1,0.60000002384,0,0,106,1
1863,0,0.5,0.5,0.89999997616,0.65882354975,1,0.20784315467,1,0.20000000298,0,0,106,0
1864,1,0.30000001192,0.69999998808,1,0,0.61568629742,1,0.51372551918,1,0,0,106,0
1867,0,5,5,0.60000002384,1,0.85098046064,0.14509804547,1,0.60000002384,0,0,106,0
1871,0,0.5,0.5,1.5,1,0.14901961386,0.14901961386,1,1.5,0,0,106,0
1872,0,0.5,0.5,1.5,0.40784317255,0,0.73333334923,1,1.5,0,0,106,0
1873,0,0,0,0.69999998808,0.6235294342,0.87058830261,0.95294123888,1,0.69999998808,0,0,106,0
1879,0.5,0.15000000596,0.34999999404,1.5,0.16862745583,0.79607850313,1,1,1,0,0,106,0
1882,0,0.5,0.5,0.80000001192,0.96862751245,0.6274510026,0.90196084976,0.69803923368,1,0,0,106,0
1893,0,1,1,1.79999995232,1,0.40000003576,0.87058830261,0.49803924561,1,0,0,106,0
1894,0,0,1,1.79999995232,0,0.82745105028,0.87450987101,0.49803924561,1,0,0,106,0
1896,0,3,0.5,0.69999998808,1,0.35294118524,0.16470588744,1,0.80000001192,0,0,106,0
1897,0,0.20000000298,0.5,0.20000000298,0.58823531866,0.60000002384,0.76862752438,1,0.10000000149,0,0,106,0
1902,0.10000000149,0.10000000149,0.20000000298,1.79999995232,1,0.40784317255,0.40000003576,0.49803924561,1,0,0,106,0
1903,0,2,0.15000000596,1,0.40000003576,0.92549026012,1,0.49803924561,1,0,0,12613,0
1906,0,0,0,1,1,0.99607849121,0.3725490272,1,1,0,0,106,0
1907,0,0.25,1,1,0.89803928137,0.36470589042,1,1,1,0,0,106,0
1908,3,3,0,1,1,1,1,1,1,0,0,106,1
1909,1,0,1,1,1,1,1,1,1,0,0,106,1
1910,0,2.25,0.20000000298,0.20000000298,0.18431372941,0.55686277151,0.89803928137,1,1.5,0,0,106,0
1911,0,0.20000000298,0.10000000149,0.69999998808,1,0.38039219379,0.21176472306,1,0.69999998808,0,0,106,0
1912,0,0,0,0.89999997616,0.13725490868,0.8784314394,0.27843138576,1,1,0,0,106,0
1914,0,1,1,1,0.20392158628,0.65098041296,0.95686280727,0.250980407,1,0,0,106,0
1916,0,0.10000000149,0.30000001192,1,0.77254909277,0.23921570182,1,1,1,0,0,106,0
1917,1,0,0.5,2,0,0.90196084976,1,1,1,0,0,106,0
1918,0,0,0,0.89999997616,0.29803922772,0.90588241816,0.83529418707,1,1,0,0,106,0
1919,0,0,0.5,0.69999998808,0.74117648602,0.36078432202,1,1,0.69999998808,0,0,106,0
1920,0,0,0,0.69999998808,0.48235297203,0,0.57647061348,1,0.30000001192,0,0,106,1
1922,0,0,0,0.69999998808,0.65882354975,0.250980407,1,1,0.69999998808,0,0,106,0
1931,0,1,1,1,0.99607849121,1,0.90980398655,1,0.5,0,0,106,0
1932,0,0,7,0.5,0.12156864256,0.94509810209,0.54509806633,1,0.5,0,0,106,0
1933,0,0,7,0.5,0.80784320831,0.26666668057,0.99607849121,1,0.5,0,0,106,0
1934,0,0,7,0.5,0.78431379795,0.00392156886,0.16078431904,1,0.5,0,0,106,0
1935,0,0,7,0.5,0.12156864256,0.57254904509,0.94509810209,1,0.5,0,0,106,0
1939,0,1,0,1,1,1,1,1,0.40000000596,0,0,106,0
1940,0.25,0.20000000298,0.5,0.60000002384,0.29803922772,0.72156864405,0.60000002384,1,0.40000000596,0,0,106,0
1942,0,0.5,0.5,0.89999997616,0.83137261868,0.67450982332,0.19607844949,1,0.5,0,0,106,0
1943,0,0,0,0.89999997616,0.85882359743,0.19215688109,0.19215688109,1,0.69999998808,0,0,106,0
1944,0,0,0,1,0.32941177487,0.99215692282,1,1,1,0,0,106,0
1945,0,0.33000001311,0.33000001311,1,0.82745105028,0.14901961386,0.14901961386,1,0.89999997616,0,0,106,0
1947,0,2,3,0.80000001192,0.96470588446,0.13725490868,0.14509804547,1,1,0,0,106,0
1949,0,2,3,0.80000001192,0.10588234663,0.96470588446,0.02745098062,1,1,0,0,106,0
1952,0,0,0,1,0.40392160416,0.63137257099,0.93725496531,1,1,0,0,106,0
1960,0,0.80000001192,0.80000001192,1,1,0.9411765337,0.01568627544,1,1.20000004768,0,0,106,0
1961,0,0.80000001192,0.80000001192,1,0.01568627544,0.3137255013,1,1,1.20000004768,0,0,106,0
1962,0,0.80000001192,0.80000001192,1,0.66274511814,0.01568627544,1,1,1.20000004768,0,0,106,0
1963,0,0.80000001192,0.80000001192,1,0.09019608051,1,0.01568627544,1,0.5,0,0,106,0
1964,0,0.80000001192,0.80000001192,1,1,0.56862747669,0.01568627544,1,1.20000004768,0,0,106,0
1965,0,0.80000001192,0.80000001192,1,0,0,0,1,1.20000004768,0,0,106,0
1976,3,0.10000000149,0.5,0.80000001192,0.05098039657,0,0.58039218187,1,1.5,0,0,106,1
1986,0,0,0,0.69999998808,1,0.32941177487,0,1,0.69999998808,0,0,106,0
1987,0,0,0,0.69999998808,0.03921568766,0,0.57647061348,1,0.30000001192,0,0,106,1
1989,0,0,0,0.69999998808,1,0.15294118226,0,1,1,0,0,106,0
1992,0,5,0,0.69999998808,1,0.29411765933,0.00784313772,1,0.69999998808,0,0,106,0
1995,0,0.5,0,0.89999997616,0,0,0,1,0.75,0,0,13517,0
1998,0,1,0.5,1,0,0.01176470704,1,0.30196079612,1,0,0,13540,0
1999,2,1,1,0.5,0.22745099664,0.94901967049,1,1,0.5,0,0,106,0
2000,0,0.5,0.5,0.30000001192,0.63529413939,0.07058823854,0.82745105028,1,0.5,0,0,106,0
2002,0,0.20000000298,0.20000000298,0.80000001192,0.69411766529,0,1,1,0.69999998808,0,0,106,0
2003,0,1.5,1.5,1,1,0.501960814,0,0.44705885649,0.20000000298,0,0,106,0
2009,0,0.10000000149,0.20000000298,0.60000002384,0.6274510026,0.40392160416,0.85098046064,1,0.89999997616,0,0,106,0
2015,0,1,0.25,1.89999997616,0,0.1254902035,0.99215692282,1,1,0,0,106,0
2016,0,0,0,0.25,1,0.87058830261,0.14901961386,1,1,0,0,106,20
2018,0,0.5,0.5,1.5,1,0.11372549832,0.11372549832,1,1.5,0,0,106,0
2019,0,0,0.5,0.15000000596,0.95686280727,0.19607844949,0.19607844949,1,0.15000000596,0,0,106,3
2020,0,0.5,0.5,1.5,0.93333339691,0.66274511814,0,1,1.5,0,0,106,0
2023,0,0,0,0,0.04313725606,1,0,1,1,0,0,106,10
2027,0,0,0,0.80000001192,1,0.23921570182,0,1,0.80000001192,0,0,106,0
2028,0,0,0,0.80000001192,0.53333336115,0,1,1,0.80000001192,0,0,106,0
2033,0,0,0,0.80000001192,0.74509805441,0,1,1,0.80000001192,0,0,106,0
2034,0,0.30000001192,0.30000001192,0.5,0.66666668653,0,1,1,0.69999998808,0,0,106,0
2035,0,0.25,0.25,0.60000002384,0.66274511814,0.48235297203,1,1,0.69999998808,0,0,106,10
2037,0,0.5,0.5,5,0.04313725606,0.7529412508,0,1,0.89999997616,0,0,106,0
2038,0,0.30000001192,0.30000001192,0.89999997616,0.10196079314,0.09803922474,0.82745105028,1,0.89999997616,0,0,106,0
2041,0.80000001192,0.25,0.5,1,0,0.76078438759,1,1,0.34999999404,0,0,106,0
2042,0,0,0,1,0.08235294372,0.3764706254,0.51372551918,0.50588238239,1,0,0,13727,5
2043,0,0,0,1,0.08235294372,0.3764706254,0.51372551918,0.50588238239,0.80000001192,0,0,13727,5
2046,0.25,0.10000000149,1,0.69999998808,0.39215689898,0.22352942824,1,1,0.80000001192,0,0,106,0
2050,0,0,0,0.60000002384,0.14901961386,0,0.6274510026,1,1,0,0,106,0
2052,0,0,0,0.30000001192,0.87450987101,0.15294118226,0.15294118226,1,0.89999997616,0,0,106,0
2053,10,3,0,1.60000002384,0.27843138576,0.73725491762,1,1,2,0,0,106,0
2057,0.5,0,0.5,1.60000002384,0.27843138576,0.73725491762,1,1,2,0,0,106,0
2085,0,0,0,1,0.68235296011,0.44313728809,1,1,1,0,0,106,0
2088,0,0.5,0.5,1,0.47058826685,0.13333334029,0.90196084976,1,1,0,0,106,0
2090,0,1,0.5,0.20000000298,0.57647061348,0.87058830261,1,1,1,16,0,106,0
2091,0,1,0.5,0.20000000298,0.07843137532,0,0.65882354975,1,1,0,0,106,0
2093,0,0,0,1,0.73725491762,0,0,1,1,0,0,106,10
2094,14,0.5,0.34999999404,0.69999998808,0.36470589042,0,0.58823531866,1,1,0,0,106,0
2095,0,0.15000000596,0,0.5,0.96862751245,0.92941182852,0.71764707565,1,1,0,0,106,20
2097,0,0.34999999404,0,0.25,0.96862751245,0.92941182852,0.71764707565,1,1,0,0,106,20
2101,1,0.20000000298,0.40000000596,0.5,0.00784313772,0,0.501960814,1,1,0,0,106,0
2106,0,0,0,1,0.41960787773,0.92156869173,1,1,0.69999998808,0,0,106,3
2107,0,0,0,0.80000001192,0.51372551918,0.57254904509,1,1,0.80000001192,0,0,106,6
2108,0.10000000149,0.10000000149,1.5,1.5,0.92941182852,0.34901961684,0.30196079612,1,1.5,0,0,106,0
2110,0,0,0,0.89999997616,0.29019609094,0.47450983524,0.57254904509,1,1,0,0,106,0
2111,1,0,1,1,0.99215692282,1,0.58823531866,1,1,0,0,106,0
2112,0,0.20000000298,1,1,0,0.05098039657,0.42745101452,1,1,0,0,106,0
2113,0,0,0,0.89999997616,0.73333334923,0.73333334923,0.73333334923,1,1,0,0,106,0
2114,1,0.20000000298,0.40000000596,0.5,0,0.69803923368,0.12156864256,1,1,0,0,106,0
2115,0,0.5,0.5,1.5,0.97647064924,0,0,1,1.5,0,0,106,0
2116,0,0.5,0.5,0.94999998808,0.5647059083,0.34509804845,1,1,0.5,0,0,106,0
2117,2,0,1,1,0.66666668653,0.98431378603,1,1,1,0,0,106,0
2118,0,2,1,1,0.66666668653,0.98431378603,1,1,0.66000002623,0,0,106,0
2121,1,0,1,1,0.66666668653,0.98431378603,1,1,1,0,0,106,0
2123,0,0,0,0.75,0.29019609094,0.47450983524,0.57254904509,1,1,0,0,106,0
2138,0,0.34999999404,0.5,0.89999997616,0.27058824897,0.86666673422,1,1,1,0,0,106,20
2139,0,0.10000000149,0.5,0.44999998808,0.15294118226,0.81960791349,1,1,1,0,0,106,0
2140,0.5,0.10000000149,1,0.44999998808,0.40784317255,0.80392163992,1,1,1,0,0,106,20
2141,0,0,0,1,0.91764712334,0.77254909277,0.16862745583,1,1,0,0,106,0
2142,0,0.34999999404,0.5,0.89999997616,0.27058824897,0.86666673422,1,1,1,0,0,106,1
2145,0,2,0.25,1.14999997616,0.49803924561,0.48627454042,0.61176472902,1,1,0,0,14387,5
2146,0,2,0.25,1.14999997616,0.20392158628,0.21960785985,0.86274516582,1,1,0,0,14387,5
2147,0,0,0,0.5,0.64705884457,1,0.3137255013,0.57647061348,0.60000002384,0,0,106,0
2150,0.30000001192,0.10000000149,2,1.20000004768,0.25490197539,0.15686275065,0.6862745285,1,1,0,0,14483,3
2153,2,0.30000001192,4,1,0.15294118226,0.9411765337,0.96862751245,1,1,0,0,106,0
2154,2,0.30000001192,4,1,0.28627452254,0.11372549832,0.88627457619,1,1,0,0,106,0
2155,2,0.30000001192,4,1,0.92156869173,0.29411765933,0.08627451211,1,1,0,0,106,0
2159,1,0.10000000149,1,1,0.97647064924,1,0.70196080208,1,1,0,0,106,0
2162,1,0.30000001192,2,0.60000002384,0.24705883861,0.9411765337,0.96078437567,1,2,0,0,4501,0
2163,0,0.10000000149,0.30000001192,1,0.14509804547,0.98039221764,0.34509804845,1,0.80000001192,0,0,106,0
2166,0,0,0,0.89999997616,0.11372549832,0.13333334029,0.70196080208,1,1,0,0,106,0
2167,0,0.5,1,0.75,0.51764708757,0,0,1,1,0,0,106,0
2168,0,4,4,0.60000002384,0.41960787773,0.92156869173,1,1,1,0,0,106,3
2170,5,0.10000000149,0.30000001192,0.80000001192,0,0.11372549832,1,1,1,0,0,106,0
2171,0,0.25,0.25,0.25,0.42745101452,0.95686280727,0.26274511218,1,0.34999999404,0,0,106,6
2172,0,0.10000000149,0.30000001192,1,1,0.34509804845,0,1,1,0,0,106,0
2173,0,0.5,5,1.5,0.49803924561,0,0.70980393887,1,1.5,0,0,106,0
2174,0,0,0,0.20000000298,0.00392156886,0,0.7529412508,1,0.20000000298,0,0,106,1
2176,0,0.5,0.5,1.5,0.00784313772,0,0.63137257099,1,5,0,0,106,0
2178,0,0,0,0.60000002384,1,0.10980392992,0,1,1,0,0,106,6
2181,0,1,0,0.89999997616,0.89411771297,0.25490197539,0,0.77254909277,1,0,0,106,0
2182,0,0,0,0.15000000596,0.98431378603,0.55294120312,0.13333334029,1,0.15000000596,0,0,106,0
2184,0,0.30000001192,0,1.5,0.05490196496,0,0.30980393291,1,1,0,0,106,0
2187,0,0.20000000298,1,0.55000001192,0.13725490868,0.51764708757,0.91372555494,1,1,0,0,106,20
2191,0,1,1,1,0.67058825493,1,1,1,1,0,0,106,0
2206,1,0.20000000298,0.75,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.05000000075,106,0
2217,0,0,0,0.89999997616,0.06666667014,0.23921570182,0.50588238239,0.6901960969,1,0,0,106,0
2220,0,0.10000000149,0.10000000149,0.69999998808,0.60784316063,0.97647064924,0.54901963472,1,0.69999998808,0,0,106,0
2221,0,0,0,0,0,0.9411765337,0.55686277151,0.39607846737,0.20000000298,0,0,106,0
2222,0.25,0.20000000298,0.30000001192,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.25,106,0
2224,0.25,0.20000000298,0.30000001192,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.25,106,0
2225,0,0.5,0,0.89999997616,0,0,0,1,0.75,0,0,14735,0
2226,0.30000001192,0.10000000149,0.25,0.69999998808,0.01568627544,0,0.29411765933,1,1,0,0,106,0
2231,0,1.5,0.40000000596,0.60000002384,0,0.27450981736,0.69803923368,1,2,16,0,14741,0
2232,0,2,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,16,0,14742,0
2233,0,1,1.5,0.60000002384,0,0.27450981736,0.69803923368,1,2,0,0.25,106,0
2234,0.75,0,0.25,0.40000000596,0.63529413939,1,0.30588236451,0,0.69999998808,0,0,106,0
2235,0,1,1.5,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,0,0.25,106,0
2236,0,1.5,0.40000000596,0.60000002384,0,0.27450981736,0.69803923368,1,2,16,0,14743,0
2239,0,2,0.40000000596,0.60000002384,0.99215692282,0.66274511814,0.17254902422,1,2,16,0,14744,0
2240,0,0,0,0.20000000298,0.58431375027,0.16470588744,0.11372549832,1,1,0,0,106,0
2241,1,0.5,0.5,0.69999998808,0.5647059083,0,0.90588241816,1,1.5,0,0,106,0
2242,1,0.5,0.5,0.69999998808,0.09803922474,0,0.72156864405,1,1.5,0,0,106,0
2243,1,0.5,0.5,0.69999998808,0,0.84313732386,0.01176470704,1,1.5,0,0,106,0
2255,2,0,3,1,0.99607849121,0.38431376219,0.38431376219,1,1,0,0,106,0
2265,0,0,1,1,0,0.07058823854,0.43529415131,1,1,16,0,106,0
2266,0,0,1,1.70000004768,0,0.69803923368,0.12156864256,1,1,16,0,106,0
2267,0.5,0.20000000298,0.40000000596,0.5,0,0.69803923368,0.12156864256,1,1,0,0,106,0
2268,0.5,0.20000000298,0.40000000596,1.70000004768,0,0.07843137532,0.43529415131,1,1,0,0,106,0
2269,0,1,0.20000000298,1,1,0,0,1,1,0,0,106,0
2270,0,0.10000000149,0.10000000149,0.89999997616,0.36078432202,0.3725490272,0.81176477671,1,0.69999998808,0,0,106,0
2272,0,0,0,1,0.09019608051,0.81960791349,0.69411766529,1,0.69999998808,0,0,106,0
2274,0.5,0.25,0.25,1.5,0.85882359743,0,0.12156864256,1,1.5,0,0,106,0
2276,3.70000004768,3.70000004768,0.20000000298,1.70000004768,0.09019608051,0.81176477671,0.52156865597,1,1,0,0,106,0
2280,0,0.5,0.5,1.5,0.00784313772,0,0.63137257099,1,1,0,0,106,0
2282,0,1,1,1,0.06274510175,0.41568630934,0.23921570182,0.60784316063,1,0,0,106,0
2283,0.5,0.25,0.25,1.5,0.81960791349,0,0,1,1.5,0,0,106,0
2284,0.5,0.25,0.25,1.5,0,0.74117648602,0.25882354379,1,1.5,0,0,106,0
2285,0,0.5,0.5,0.10000000149,0.00784313772,0,0.63137257099,1,1,0,0,106,0
2286,0.5,0.25,0.25,1.29999995232,0.09019608051,0.81176477671,0.52156865597,1,1,0,0,106,0
2287,0,0.5,1,0.69999998808,1,0.02745098248,0,1,0.60000002384,0,0,106,0
2288,0,1,3,1,0.11764706671,0.63137257099,0.85882359743,0.20000001788,1,0,0,106,0
2289,0,0,0,0.30000001192,0,0.03137255087,0.60392159224,0.97647064924,0.80000001192,0,0,106,0
2290,0.69999998808,0.20000000298,0.40000000596,2,0.23137256503,0.5607843399,1,1,2,0,0,106,2
2291,0,0.20000000298,1,1,0,0.36862745881,0.42745101452,1,1,0,0,106,19
2292,0,0,0,1,0.03921568766,0,0.34901961684,1,1,0,0,106,0
2293,14,0.20000000298,1,1,0.97647064924,0.40784317255,0.05098039657,1,1,0,0,106,6
2296,0,1,1,1,1,0.83921575546,0,1,1.5,0,0,106,0
2297,0,0.20000000298,1,1,0,0.05098039657,0.42745101452,1,1,0,0,106,19
2298,2,0.25,1,0.5,0.87058830261,0.44313728809,0,1,1,0,0,106,1
2301,7,0.20000000298,1,1,0.82352948189,0,0.11764706671,1,1,0,0,106,6
2302,6,0.20000000298,1,1,0.05882353336,0.63137257099,0.90196084976,1,1,0,0,106,6
2307,1,0,0.5,1,0.13725490868,0.87058830261,0.85490202904,1,1,0,0,106,0
2308,2,0.20000000298,1,1,0,0.78431379795,0.91764712334,1,1,0,0,106,0
2311,0,0.5,0.5,0.89999997616,0.54117649794,0.75686281919,0.88235300779,1,0.89999997616,0,0,106,0
2315,0,0.5,0.5,0.89999997616,0.80000007153,0.14901961386,0.09019608051,1,0.89999997616,0,0,106,0
2325,0.75,0.25,0.25,2,0.92941182852,0.09803922474,0.09803922474,1,1,0,0,106,0
2326,11,0.20000000298,1,1,0.66666668653,0.21960785985,0.21960785985,1,1,0,0,106,0
2327,1.70000004768,1,0.20000000298,1,0.76862752438,0.03137255087,0.09019608051,1,1,0,0,106,5
2328,0,0,0,0.89999997616,0.07058823854,0.22745099664,0.70196080208,1,0.89999997616,0,0,106,0
2329,1,0.25,0.5,1.70000004768,1,0.22745099664,0.04313725606,0.80000007153,1,0,0,106,0
2334,0.5,0.05000000075,0.25,1.29999995232,0.03921568766,0.30588236451,0.19607844949,1,1,0,0,106,0
2342,5,0.20000000298,1,1,0,0.79607850313,0.43529415131,1,1,0,0,106,0
2343,0,0.25,1,0.5,1,0,0,1,1,0,0,106,0
2344,0,0,0,1,0.89803928137,0.34509804845,0.07843137532,1,1,0,0,106,0
2345,0.25,0,0.10000000149,1.5,0.31764706969,0.94509810209,1,1,1.5,0,0,106,0
2347,5,3,1,1,0.89019614458,0.05882353336,0.05882353336,1,1,0,0,106,0
2349,0,1,1,1,0,1,0.78431379795,0.250980407,1,0,0,106,0
2354,0,0,0,0.89999997616,0,0.60392159224,0.50588238239,1,1,0,0,106,0
2357,0,1,0,0.89999997616,0.48235297203,0.76470595598,0.76078438759,1,1,0,0.5,106,0
2358,6,0,1.5,0.89999997616,0.48235297203,0.76470595598,0.76078438759,1,1,0,0,106,0
2359,0,0.5,0.5,0,0.55686277151,0.41176474094,0.8156863451,1,0.5,0,0,16272,10
2360,20,1,1,0.99000000954,0.63921570778,0.64705884457,0.34509804845,0.35686275363,0.5,0,0,106,0
2365,1,0.10000000149,0.10000000149,1.10000002384,0.93333339691,0.11372549832,0.08627451211,1,0.5,0,0,106,0
2366,0.30000001192,0.30000001192,0.30000001192,1,0.93333339691,0.11372549832,0.08627451211,1,0.5,0,0,106,0
2372,0.5,0.5,0.25,2,0.09019608051,0.81176477671,0.52156865597,1,1,0,0.15000000596,106,0
2373,0,0.5,0.5,0.89999997616,0.18039216101,0.08235294372,1,1,0.89999997616,0,0,106,0
2374,1,1,0.5,1.20000004768,0.90980398655,0.1254902035,0.08235294372,1,0.5,0,0,106,0
2375,2,0.5,0.5,1.5,1,0.14901961386,0.14901961386,1,0.25,0,0,106,0
2376,0,0,0,0.89999997616,1,0.52156865597,0.97254908085,1,0.60000002384,0,0,106,0
2377,0,0.5,0.5,0.80000001192,0.41176474094,0.87058830261,1,1,0.60000002384,0,0,106,0
2378,0,0.5,0.5,0.80000001192,0.63137257099,0.90588241816,0.76862752438,1,0.60000002384,0,0,106,0
2381,0,0.25,0.25,0.75,1,0.16862745583,0.16862745583,1,0.75,0,0,106,0
2382,3,2,0.20000000298,1,0.74509805441,0.36862745881,0.36862745881,1,0.30000001192,0,0,106,0
2383,2,0.30000001192,0.30000001192,1.21000003815,0.09019608051,0.81176477671,0.52156865597,1,1,0,0,106,0
2384,2,0.30000001192,0.30000001192,1.21000003815,0.81176477671,0.65490198135,0.09019608051,1,1,0,0,106,0
2387,0,0.80000001192,0.80000001192,1,1,0.250980407,0.10196079314,1,0.75,0,0,106,0
2388,0,0.25,0.25,1.5,1,0.20000001788,0.20000001788,1,1.5,0,0,106,0
2394,0,1,1,3,0.40784317255,0,1,1,0.10000000149,0,0,106,0
2398,0,4,0.30000001192,1.10000002384,1,0.16078431904,0,1,1.10000002384,0,0,106,0
2400,0,0.5,1,0.89999997616,0.501960814,0.80392163992,0.79607850313,1,0.5,0,0,106,0
2401,0,0.5,1,0.89999997616,0.25490197539,0.49803924561,0.49019610882,1,0.5,0,0,106,0
2402,0,0.05000000075,0.25,1.29999995232,0.03921568766,0.30588236451,0.19607844949,1,1,0,0,106,0
2404,0,0.125,0,3,1,0.59607845545,0,0.13333334029,0.66000002623,1,0,16441,1
2405,0,0.20000000298,1,1,0.09019608051,0.81176477671,0.52156865597,1,1,0,0,106,0
2408,0.5,0.05000000075,0.20000000298,0.69999998808,0.82745105028,0,0,1,1,0,0.5,106,5
2409,0,0.25,0.25,0.80000001192,0.25490197539,0.88235300779,1,1,0.40000000596,0,0,106,0
2410,0,0,0,0.69999998808,0.29019609094,0.12156864256,0,1,1,0,0,106,0
2415,0,0,0,0.89999997616,0.43137258291,0.75686281919,0.7490196228,1,0.60000002384,0,0,106,0
2416,0.60000002384,0.25,0.5,1.10000002384,1,0.21176472306,0.05490196496,1,0.69999998808,0,0,106,10
2418,0,1,1,0.89999997616,0.16078431904,0.3764706254,0.6901960969,1,0.89999997616,0,0,106,0
2419,0,1,3,1,0.98823535442,1,0.71372550726,0.20000001788,1,0,0,106,0
2420,0,1,1,0.75,1,0,0,1,1,0,0,106,0
2421,0,1,1,0.75,0,0.94509810209,1,1,1,0,0,106,0
2425,0,0,0,0.30000001192,0.20392158628,0.20392158628,0.20392158628,1,1,0,0,106,0
2438,2.5,0.5,0.5,1,0.30980393291,0.3137255013,0.32549020648,1,0.30000001192,0,0,106,6
2442,0,0,0,0.30000001192,1,0.30588236451,0.57647061348,1,1,0,0,106,0
2448,0,0,0,0.30000001192,0.72549021244,0.39215689898,0.8784314394,1,1,0,0,106,0
2450,0,1,1,0.75,0.49019610882,0.97254908085,1,1,1,0,0,106,0
2451,0,0,0,1.5,0.92156869173,0.93725496531,0.39607846737,0.20000001788,1,0,0,106,0
2455,3,2,0.60000002384,1.20000004768,1,0,0,1,1,0,0,106,0
2468,0.25,0.25,2.5,1.25,0.92941182852,0.34901961684,0.30196079612,1,1.5,0,0,106,0
2473,6,0.5,0.5,0.89999997616,1,0.14901961386,0.14901961386,1,0.80000001192,0,0,106,0
2477,0,0,0,0.75,1,1,1,1,1,0,0,106,0
2479,0,0,0,1,1,1,1,1,0.5,0,0,106,6
2483,0,0.25,0.25,1.5,0.97254908085,1,0.3137255013,1,1.5,0,0,106,5
2489,0,0,0,0.85000002384,0.48235297203,0.48235297203,0.48235297203,1,0.75,0,0,106,0
2490,0,0,0,0.85000002384,0.35686275363,0,0,1,0.75,0,0,106,0
2491,0,1,3,1,0.65490198135,0.99215692282,0.96862751245,0.20000001788,0.30000001192,0,0,106,0
2493,0,1,1,0.10000000149,0.34901961684,0.34901961684,0.18039216101,1,1,0,0,106,0
2495,0,1,1,0.69999998808,0.53725492954,0.81176477671,0.79215693474,1,1,0,0,106,0
2503,2,1.5,1,0.89999997616,0.03921568766,0.30588236451,0.19607844949,1,1,0,0,106,0
2506,0.40000000596,0,0.30000001192,0.60000002384,0.50980395079,0.89803928137,0.70196080208,1,1,0,0,106,0
2507,0,0.5,1,1,0.08235294372,0.58431375027,0.40392160416,1,0.30000001192,0,0,106,0
2508,0.40000000596,0.10000000149,0.30000001192,0.60000002384,0.57647061348,0.87058830261,1,1,1,0,0.15000000596,106,0
2509,0.40000000596,0.25,0.25,1.20000004768,0.70588237047,0.40784317255,0.86274516582,0,0.75,0,2,106,0
2510,0,0,0,0.69999998808,0.45098042488,0.7529412508,0.76470595598,1,0.80000001192,0,0,106,0
